genre,type,episodes,rating
6.772199855572476,3246,1.0,6.44
6.671792466807549,1665,1.0,6.44
6.61415887375751,3568,11.0,6.44
6.805513144071858,3568,12.0,6.44
6.8404296637462565,3246,2.0,6.44
6.697480205848269,3568,16.0,6.44
6.7165709218354746,3246,1.0,6.44
6.90588104469354,3568,12.0,6.44
6.7602947613888205,3568,16.0,6.44
6.725561486249645,3568,12.0,6.44
6.890729632638613,3246,1.0,6.44
6.8112364215471,2258,1.0,6.44
6.778596527686062,1665,1.0,6.44
6.754036773553521,2258,1.0,6.44
6.726486175945635,606,1.0,6.44
5.857785602406649,3246,2.0,6.44
6.709939599067804,3246,1.0,6.44
6.741707307048477,3568,8.0,6.44
6.655123692988695,3246,2.0,6.44
6.813903880388338,3568,10.0,6.44
6.555749480796678,3568,26.0,6.44
6.836037056247118,3246,1.0,6.44
6.1311946077032715,1665,1.0,6.44
6.380208490857939,2258,1.0,6.44
6.954664743284186,3246,4.0,6.43
6.911315525423111,3568,12.0,6.43
6.51507919918204,3568,26.0,6.43
6.746502398604436,3568,50.0,6.43
6.6396944010707095,3568,52.0,6.43
6.9902930435730575,1665,1.0,6.43
6.7945259947579695,3568,13.0,6.43
6.693410759857393,3568,24.0,6.43
6.792943277948048,2258,1.0,6.43
6.745846285195047,3246,12.0,6.43
6.681805849800765,3568,12.0,6.43
6.766752982495682,3246,4.0,6.43
6.821887026170256,1665,6.0,6.43
6.8256763878001765,1665,1.0,6.43
6.787887100905916,3568,91.0,6.43
6.784097739275997,3568,12.0,6.43
6.815207938370798,1665,6.0,6.43
6.684445105842513,3246,2.0,6.43
7.1066985939965095,2258,1.0,6.43
6.60381457958391,3568,34.0,6.43
6.7797723934452465,3568,45.0,6.43
6.50230646010677,3568,52.0,6.43
6.905491444488662,3568,13.0,6.43
5.928593750000003,487,1.0,6.39
6.747127118644077,606,4.0,6.42
6.786076120312468,1665,1.0,6.43
6.594546807292507,3246,3.0,6.43
6.781046417054615,1665,1.0,6.44
6.712344125405113,3568,26.0,6.43
6.832628447158143,3246,6.0,6.43
6.6963783314121,3568,24.0,6.43
6.842480975485302,1665,3.0,6.42
6.498891687657429,1665,9.0,6.42
6.7999839466966385,2258,1.0,6.42
6.939303701970702,1665,2.0,6.43
6.842215256255257,3568,12.0,6.42
6.720883693704944,3246,1.0,6.42
6.794419289373786,1665,1.0,6.42
6.712344125405113,2258,1.0,6.42
6.712344125405113,2258,1.0,6.42
6.80584147570433,1665,1.0,6.42
6.891956161244131,3568,61.0,6.42
6.6396944010707095,1665,7.0,6.42
6.81698576044648,2258,1.0,6.42
6.663467229517184,3246,5.0,6.42
6.399367599470842,3568,16.0,6.42
6.846190687016152,3246,1.0,6.42
6.78029073471187,3246,6.0,6.42
6.433612489624801,3246,2.0,6.42
6.650532005119928,3568,26.0,6.42
6.867811518861613,3568,13.0,6.42
6.8024819161079195,3568,12.0,6.42
6.787689074727382,3568,12.0,6.42
6.713748219458207,3568,10.0,6.42
6.51507919918204,2258,1.0,6.42
6.817170990305369,3568,26.0,6.42
6.562464542860244,3568,200.0,6.42
6.6396944010707095,1665,5.0,6.42
6.453029126521303,3568,26.0,6.42
6.284144075535356,3568,12.0,6.42
6.976245704467361,3246,1.0,6.42
6.9885094102956735,1665,12.0,6.42
6.907884477053667,3568,12.0,6.42
6.48478720709102,487,1.0,6.42
6.820046148672861,2258,1.0,6.42
6.8177684912053005,3568,12.0,6.42
6.8212622629463615,3568,12.0,6.42
6.6396944010707095,1665,4.0,6.42
6.704943931065166,1665,7.0,6.42
6.725196465574413,2258,1.0,6.41
5.928593750000003,487,1.0,6.42
6.645339805825245,3246,2.0,6.42
6.709711863598602,3568,13.0,6.42
6.829836313541881,2258,1.0,6.41
6.56929304436407,606,7.0,6.41
6.746273229678057,3568,12.0,6.41
6.803358342801024,3246,3.0,6.41
6.869913784739777,2258,1.0,6.41
6.762830003972981,3246,3.0,6.41
6.86687314810155,3568,45.0,6.41
6.794282899050796,2258,1.0,6.41
6.801890777033808,1665,1.0,6.41
6.835117703983254,3568,43.0,6.41
6.786851255308011,3246,1.0,6.41
6.813317372404349,3568,37.0,6.41
6.678955585861173,3246,1.0,6.42
6.81698576044648,2258,1.0,6.41
6.851977188944248,3568,25.0,6.41
6.837165685268675,3568,12.0,6.41
6.714334083583802,3246,6.0,6.41
6.678012618296516,2258,1.0,6.41
6.865263382398046,1665,1.0,6.41
6.932219956151906,1665,1.0,6.41
6.6396944010707095,1665,6.0,6.41
6.977464503042602,606,1.0,6.41
6.801413781697768,3568,12.0,6.41
6.860150929310737,3568,13.0,6.41
6.8718314743622715,1665,4.0,6.41
6.6396944010707095,1665,3.0,6.41
6.08898334243899,487,1.0,6.4
6.745551378886091,3568,12.0,6.4
6.652319289849551,3246,1.0,6.4
6.454262309245436,3568,25.0,6.4
6.6396944010707095,3568,53.0,6.4
6.453911864556983,3246,1.0,6.4
6.7224429578865115,3246,3.0,6.4
6.807970052769035,1665,1.0,6.4
6.120722580645167,3246,1.0,6.4
6.787689074727382,1665,1.0,6.4
6.914065296820406,3568,12.0,6.4
6.851579975655577,3568,12.0,6.4
6.891956161244131,3568,44.0,6.4
6.746502398604436,2258,1.0,6.4
6.7165709218354746,606,3.0,6.39
6.894100210349036,3568,51.0,6.4
6.811132079714136,3246,1.0,6.4
6.954664743284186,3246,2.0,6.4
6.63608167424065,3246,1.0,6.4
6.723333562528478,1665,7.0,6.4
6.870879076991766,3246,2.0,6.4
6.380208490857939,3568,12.0,6.4
6.8698354939542225,1665,7.0,6.4
6.51507919918204,2258,1.0,6.4
6.876082880238403,3568,13.0,6.4
6.6563857713546355,3568,26.0,6.4
6.712569868470297,2258,1.0,6.4
6.744927581972981,3246,4.0,6.4
6.8180111089504845,1665,2.0,6.4
6.954664743284186,1665,3.0,6.4
6.760965959222373,2258,1.0,6.4
6.6396944010707095,3568,13.0,6.4
6.608204754890395,1665,1.0,6.4
6.787689074727382,3568,20.0,6.4
6.775626018582136,3568,12.0,6.39
6.817074779297785,1665,2.0,6.39
7.088630881742993,3568,12.0,6.39
6.592066567328096,3568,52.0,6.39
6.737439018248886,2258,1.0,6.39
6.842480975485302,1665,4.0,6.39
6.865618647968819,3568,26.0,6.39
6.867189762385667,3568,51.0,6.39
6.807591435998917,2258,1.0,6.39
6.701348849018972,2258,1.0,6.39
6.438194444444446,3246,1.0,6.39
6.843057754173444,3568,39.0,6.39
6.784079696394688,3246,1.0,6.39
6.8718314743622715,3568,12.0,6.39
7.23387966804979,1665,1.0,6.39
6.713564310203587,2258,1.0,6.39
6.652319289849551,1665,6.0,6.39
6.737439018248886,2258,1.0,6.39
6.479476533337465,1665,1.0,6.4
6.863472132839421,1665,1.0,6.39
6.758338575850413,3568,12.0,6.39
6.977464503042602,1665,1.0,6.39
6.671792466807549,3246,6.0,6.39
6.673865850637205,3246,1.0,6.39
6.6396944010707095,1665,4.0,6.39
6.824137930068455,3246,1.0,6.39
6.784097739275997,3568,13.0,6.39
6.399367599470842,3246,15.0,6.38
6.671792466807549,1665,8.0,6.38
6.835586612541214,1665,3.0,6.38
6.650401126005234,3568,52.0,6.38
6.753683316753289,3568,52.0,6.38
6.851969626392661,3568,13.0,6.38
6.707220074455904,3246,1.0,6.38
6.652319289849551,1665,6.0,6.38
6.464074033774374,487,1.0,6.38
6.748819228862384,3568,25.0,6.38
6.823052357810899,3246,4.0,6.38
6.795235294117645,1665,1.0,6.38
6.658853509683613,1665,1.0,6.38
6.438194444444446,3246,1.0,6.38
6.727440416989676,3246,2.0,6.38
6.8683756775220495,3568,12.0,6.38
5.928593750000003,487,1.0,6.38
6.8112364215471,2258,1.0,6.38
6.725561486249645,606,6.0,6.38
6.943874262692598,1665,3.0,6.38
6.875922157730817,3246,4.0,6.38
6.881203986802085,1665,2.0,6.38
6.841851901715225,3568,96.0,6.38
6.33786043432204,2258,1.0,6.38
6.744720594862548,3246,2.0,6.38
6.706516493343813,3568,20.0,6.38
6.75306226175349,3246,1.0,6.38
6.976855103754982,2258,1.0,6.38
6.694463322416587,1665,9.0,6.38
6.795235294117645,3568,26.0,6.38
6.770432149799598,1665,1.0,6.38
6.808579452056655,3246,1.0,6.38
6.788024910862222,3568,51.0,6.38
6.710462323820267,3568,13.0,6.38
6.777226745729691,3568,12.0,6.38
5.928593750000003,3246,1.0,6.39
6.829354214183671,1665,1.0,6.38
6.6396944010707095,1665,5.0,6.38
6.704314104494958,3246,1.0,6.37
6.827780304555174,2258,1.0,6.37
6.820109650428803,3246,1.0,6.37
6.883246135757914,2258,1.0,6.37
6.746064989664844,1665,1.0,6.37
6.920356916246597,3246,13.0,6.37
6.799508010354749,3246,3.0,6.37
6.753615199714762,2258,1.0,6.37
6.807591435998917,3568,52.0,6.37
6.807591435998917,3568,52.0,6.37
6.920223301434753,3246,6.0,6.37
6.701348849018972,2258,1.0,6.37
6.851596925638474,606,1.0,6.37
6.771070774621569,1665,1.0,6.37
6.664944178628392,1665,1.0,6.37
6.807776138338048,2258,1.0,6.37
6.703890532544389,1665,1.0,6.37
6.747127118644077,3568,20.0,6.37
6.438471756571597,3246,1.0,6.37
5.928593750000003,487,1.0,6.37
6.869145870237319,3568,22.0,6.37
6.8734268294056085,3246,1.0,6.37
6.6396944010707095,1665,1.0,6.37
6.9885094102956735,3568,13.0,6.37
6.976855103754982,3246,2.0,6.37
6.880162700431025,1665,2.0,6.37
6.694181694321512,3568,58.0,6.37
6.645339805825245,3568,20.0,6.37
6.654141719839141,3246,1.0,6.37
6.438194444444446,3246,1.0,6.37
6.784097739275997,3246,1.0,6.37
6.453029126521303,1665,1.0,6.37
6.839442934213932,1665,1.0,6.35
6.846170079403033,1665,1.0,6.36
6.592066567328096,2258,1.0,6.36
6.775613091317626,2258,1.0,6.36
6.8480306537727635,3568,23.0,6.36
6.81142857142858,1665,1.0,6.36
6.725196465574413,1665,2.0,6.36
6.630831705157091,2258,1.0,6.36
6.854102860671091,3246,3.0,6.36
6.725196465574413,3568,26.0,6.36
6.821887026170256,1665,7.0,6.36
6.854800995607961,3246,1.0,6.36
6.980744015880063,3568,14.0,6.36
6.804164359356353,2258,1.0,6.36
6.981837186825882,3568,13.0,6.36
6.75306226175349,2258,1.0,6.36
6.772343850319648,3568,21.0,6.36
6.848991689950241,3246,1.0,6.36
6.824979021869287,3246,4.0,6.36
6.977464503042602,2258,1.0,6.36
6.881196367099403,3568,24.0,6.36
6.674615169184817,606,13.0,6.36
6.879945927860044,3568,26.0,6.36
6.829665169091281,3246,1.0,6.36
6.971835104193637,3246,2.0,6.36
6.688278046003767,3568,12.0,6.36
6.56929304436407,2258,1.0,6.36
6.746502398604436,3568,28.0,6.35
6.83431279766032,3246,3.0,6.35
5.928593750000003,487,1.0,6.36
6.851969626392661,3568,26.0,6.35
6.848856316712305,606,24.0,6.35
6.8544052757023906,2258,1.0,6.35
6.6396944010707095,1665,1.0,6.35
6.667476003614117,2258,1.0,6.35
6.807591435998917,3568,51.0,6.35
6.867189762385667,2258,1.0,6.35
6.991828637063468,2258,1.0,6.35
6.75306226175349,2258,1.0,6.35
6.723235062895537,2258,1.0,6.35
6.844237373074241,3246,1.0,6.35
6.725196465574413,606,1.0,6.35
6.674615169184817,3246,1.0,6.35
6.744720594862548,3568,13.0,6.35
6.813711965708099,3246,1.0,6.35
6.9885094102956735,3246,1.0,6.35
6.819624359309728,3246,6.0,6.35
6.851652460839733,3568,10.0,6.35
6.939162808565504,2258,2.0,6.35
6.6396944010707095,3246,1.0,6.35
6.738186375028486,3246,1.0,6.35
6.51507919918204,3568,13.0,6.35
6.79541451117322,1665,1.0,6.35
6.120722580645167,3568,25.0,6.35
6.915485280683276,2258,1.0,6.35
6.820109650428803,3246,2.0,6.35
6.775564947137411,2258,1.0,6.35
6.704645835178097,3568,26.0,6.35
6.977464503042602,2258,1.0,6.35
6.890769004004295,3568,24.0,6.35
6.693410759857393,3568,26.0,6.35
6.479476533337465,3568,23.0,6.35
6.564995410518451,3568,26.0,6.35
6.9894012269343655,3246,3.0,6.35
6.688069805990554,3246,2.0,6.35
6.703890532544389,2258,1.0,6.34
6.821537384473348,3246,6.0,6.34
6.865263382398046,1665,1.0,6.34
6.718697937163466,3246,1.0,6.34
6.892889886507469,3246,4.0,6.34
6.772015246333188,3568,12.0,6.34
6.849485667572667,3568,12.0,6.34
6.7602947613888205,3568,12.0,6.34
6.746502398604436,1665,1.0,6.34
6.7999839466966385,2258,1.0,6.34
6.767228575659743,606,10.0,6.34
6.71890949735006,3246,4.0,6.34
6.747127118644077,3246,1.0,6.34
6.703890532544389,1665,1.0,6.34
5.928593750000003,487,1.0,6.34
6.939303701970702,1665,1.0,6.34
6.701348849018972,2258,1.0,6.34
6.61415887375751,3246,9.0,6.34
6.714414215142976,3246,3.0,6.34
6.713002863954342,1665,1.0,6.34
6.87491669773357,1665,6.0,6.34
6.533622551410381,2258,1.0,6.34
6.787887100905916,2258,1.0,6.34
6.6396944010707095,2258,1.0,6.34
6.952019575623882,3246,4.0,6.34
6.783306601062637,3568,12.0,6.34
6.753183226054344,3246,2.0,6.34
6.9885094102956735,3246,1.0,6.34
6.765291047499562,1665,7.0,6.34
6.723633738703158,606,1.0,6.34
6.784097739275997,2258,1.0,6.34
6.818476108927347,3568,12.0,6.34
6.660873536714348,3568,526.0,6.34
6.533622551410381,3568,11.0,6.34
6.594641964851128,606,1.0,6.34
6.9885094102956735,3246,1.0,6.34
6.693410759857393,1665,7.0,6.34
6.731490231610335,2258,1.0,6.34
6.712257508450476,2258,1.0,6.34
6.86355711430832,3246,1.0,6.34
6.811096935019716,3246,2.0,6.34
6.808579452056655,1665,1.0,6.34
6.864096677101894,1665,2.0,6.35
6.892051891910089,3246,2.0,6.34
6.76386049010885,3568,12.0,6.34
6.819911194675119,3246,6.0,6.34
6.498891687657429,606,10.0,6.34
6.984467640191296,3246,2.0,6.34
6.453029126521303,1665,1.0,6.34
6.829354214183671,1665,1.0,6.34
6.71266704892674,1665,1.0,6.33
6.637417008042313,487,1.0,6.33
6.750094690198783,2258,1.0,6.33
6.908048646411808,2258,1.0,6.33
6.846590718781779,2258,1.0,6.33
6.399367599470842,3246,1.0,6.33
6.8449008260855635,3568,12.0,6.33
6.229670243905294,1665,8.0,6.34
6.826666929639295,3568,51.0,6.33
6.399367599470842,3568,26.0,6.33
6.704317919931288,3568,13.0,6.33
6.807970052769035,1665,6.0,6.33
6.885010479629288,2258,1.0,6.33
7.23387966804979,606,1.0,6.33
6.806817030646073,3568,12.0,6.33
6.613036088752817,2258,1.0,6.33
6.712344125405113,1665,1.0,6.33
6.880248066881499,3568,13.0,6.33
6.720883693704944,1665,1.0,6.33
6.840960085076533,3246,12.0,6.33
6.696695777406512,3246,3.0,6.33
6.830629581339676,3568,12.0,6.33
6.399367599470842,3568,26.0,6.33
6.809437321635819,2258,1.0,6.33
6.713748219458207,3246,1.0,6.33
6.699957957938916,3568,16.0,6.33
6.876656731430114,3246,1.0,6.32
6.756699119559119,3246,8.0,6.32
6.812783851067825,3568,39.0,6.32
6.806013200995164,606,4.0,6.32
6.799294922163118,2258,1.0,6.32
6.877850903794277,2258,1.0,6.32
6.852230565288185,3568,12.0,6.32
6.630675525147181,2258,1.0,6.32
6.728829327424147,3246,1.0,6.32
6.671792466807549,3568,11.0,6.32
5.928593750000003,1665,1.0,6.32
6.665473996538229,3568,10.0,6.32
6.865263382398046,2258,1.0,6.32
6.712257508450476,2258,1.0,6.32
6.6396944010707095,606,7.0,6.32
6.6396944010707095,3568,26.0,6.32
6.630830568751469,3568,30.0,6.32
6.862295810843339,3246,1.0,6.32
6.725561486249645,3568,12.0,6.32
6.678998765272148,606,1.0,6.32
6.671085723720124,606,8.0,6.32
6.719315308343763,3568,12.0,6.32
6.79591962273146,3568,26.0,6.32
6.824026128399045,3568,13.0,6.32
6.712257508450476,3568,51.0,6.32
6.515250884704439,3246,1.0,6.32
6.87302835807659,3246,4.0,6.32
6.120722580645167,2258,1.0,6.32
6.783103413066484,3246,1.0,6.32
6.829354214183671,1665,1.0,6.32
6.6396944010707095,1665,6.0,6.32
6.782215470486943,1665,3.0,6.31
6.7999839466966385,3568,50.0,6.31
6.658853509683613,3568,26.0,6.31
6.844473112469786,3568,26.0,6.31
6.883246135757914,2258,1.0,6.31
6.380208490857939,3568,52.0,6.31
6.706849148473239,2258,1.0,6.31
6.676770710323294,3568,40.0,6.31
6.6475081251828785,487,1.0,6.31
6.812835919408793,1665,12.0,6.31
6.872237740554019,2258,1.0,6.31
6.725196465574413,606,1.0,6.31
6.6396944010707095,1665,1.0,6.31
6.787689074727382,3568,12.0,6.31
6.664944178628392,1665,5.0,6.32
6.688069805990554,2258,1.0,6.31
6.792602078330556,3568,13.0,6.31
6.765681252731589,2258,1.0,6.31
6.719315308343763,1665,6.0,6.31
6.6963783314121,3568,12.0,6.31
6.720883693704944,3246,3.0,6.31
6.944717150255118,606,26.0,6.31
6.787802037845705,3246,1.0,6.31
6.650004886718906,3568,13.0,6.3
6.7155374400250025,2258,1.0,6.3
6.818642511274996,2258,1.0,6.3
6.720883693704944,3568,26.0,6.3
6.732907328071111,606,1.0,6.3
6.803914868009283,3246,1.0,6.3
6.767191121144296,3568,36.0,6.3
6.701348849018972,2258,1.0,6.3
6.867162749940006,3246,1.0,6.3
6.728862520909388,3568,12.0,6.3
6.609103306849509,2258,1.0,6.3
6.785141036484656,1665,1.0,6.3
6.788024910862222,3568,26.0,6.3
6.693410759857393,3568,24.0,6.3
5.928593750000003,487,1.0,6.3
6.581044443386871,3568,26.0,6.3
6.120722580645167,3568,52.0,6.3
6.778880426336822,1665,6.0,6.3
6.594641964851128,606,6.0,6.3
6.807129330286559,3246,2.0,6.3
6.824853598397747,1665,8.0,6.3
6.649437936011425,2258,1.0,6.3
6.552702478216175,3568,29.0,6.3
6.380208490857939,3568,143.0,6.3
6.784416075249494,3246,2.0,6.3
6.680074263334634,3246,4.0,6.3
6.786076120312468,1665,1.0,6.3
6.9697115384615405,3246,1.0,6.3
6.50230646010677,3568,21.0,6.3
6.934020636432865,3568,13.0,6.3
6.699957957938916,3568,12.0,6.3
6.120722580645167,3246,1.0,6.3
6.812783851067825,3568,46.0,6.29
6.433612489624801,1665,1.0,6.29
6.728734701808147,2258,1.0,6.29
6.693410759857393,606,10.0,6.29
6.794514898753173,3568,25.0,6.29
6.698577578991357,3568,26.0,6.29
6.674615169184817,3568,12.0,6.29
6.758993788782037,1665,1.0,6.29
6.449152644230772,3568,12.0,6.29
6.8480306537727635,3568,25.0,6.29
7.23387966804979,2258,1.0,6.29
6.5830746789890675,3568,52.0,6.29
6.875178719346998,3246,1.0,6.29
6.380208490857939,3568,44.0,6.29
6.77924377002148,3246,2.0,6.29
6.284144075535356,3568,12.0,6.29
6.652086104194129,1665,2.0,6.29
6.7948516183062795,3246,1.0,6.29
6.977464503042602,1665,1.0,6.29
6.6396944010707095,1665,6.0,6.29
6.919822169014414,1665,1.0,6.29
6.37306058471506,3246,13.0,6.28
6.879801412812722,3568,51.0,6.28
6.688278046003767,606,7.0,6.28
6.380208490857939,606,13.0,6.28
6.678998765272148,3246,4.0,6.28
6.683921899447726,3568,16.0,6.28
6.732181692885316,3568,12.0,6.28
6.802798523989655,2258,1.0,6.28
5.928593750000003,487,1.0,6.28
6.855413746990114,3568,35.0,6.28
6.452419727233682,606,3.0,6.28
6.807970052769035,3568,50.0,6.28
6.862269097030705,3246,2.0,6.28
6.814187902049987,3246,1.0,6.28
6.760797266725195,1665,10.0,6.28
6.51507919918204,3568,13.0,6.28
6.785806286824918,1665,1.0,6.28
7.10842059418372,3568,13.0,6.28
6.856142529091437,3246,2.0,6.28
6.6396944010707095,606,13.0,6.28
6.8006598399811855,3246,2.0,6.28
6.6396944010707095,1665,6.0,6.28
6.688069805990554,2258,1.0,6.28
6.815898586757783,1665,1.0,6.28
6.634101034166403,3246,2.0,6.28
6.523948517714818,2258,1.0,6.28
6.674615169184817,2258,1.0,6.28
6.120722580645167,1665,1.0,6.28
6.798349820672539,3246,1.0,6.28
5.928593750000003,487,1.0,6.28
6.479476533337465,3568,26.0,6.28
6.838783467922631,3246,1.0,6.27
6.745527231743926,3246,1.0,6.27
6.732907328071111,3568,12.0,6.27
5.928593750000003,487,1.0,6.27
6.722907069746846,2258,1.0,6.27
6.769685543909435,2258,12.0,6.27
6.823077623701088,2258,1.0,6.27
5.928593750000003,606,12.0,6.27
6.738186375028486,3246,4.0,6.27
6.807591435998917,3568,49.0,6.27
6.9424238713682875,3246,4.0,6.27
6.720883693704944,3246,3.0,6.27
6.6511464815091,1665,4.0,6.27
6.7703131546732225,3246,2.0,6.27
6.678012618296516,1665,1.0,6.27
6.485494119635721,487,1.0,6.27
6.72451193751154,1665,6.0,6.27
5.928593750000003,487,1.0,6.27
6.969243963024335,3246,1.0,6.27
6.774240055393995,3246,1.0,6.27
6.812648955657,1665,6.0,6.27
6.843484631250409,3568,26.0,6.27
6.380208490857939,3568,24.0,6.27
6.977464503042602,3568,4.0,6.27
6.735384769427184,1665,7.0,6.27
6.743148147650001,3246,1.0,6.27
6.858063058533597,3568,13.0,6.27
6.805071088345264,3246,3.0,6.27
6.81142857142858,3568,12.0,6.27
6.703890532544389,1665,1.0,6.26
6.677116963687304,2258,1.0,6.26
6.835586612541214,1665,1.0,6.26
6.879801412812722,3568,39.0,6.26
6.658853509683613,3568,45.0,6.26
6.746064989664844,2258,1.0,6.26
6.834273267875181,1665,1.0,6.26
6.823698006763705,2258,1.0,6.26
6.738100906452028,3246,2.0,6.26
6.746064989664844,2258,1.0,6.26
6.7831623237128245,3568,26.0,6.26
6.896230626793174,3246,1.0,6.26
6.671792466807549,1665,1.0,6.26
6.883868170535814,2258,1.0,6.26
6.662974913146781,1665,9.0,6.26
6.725859092884813,3246,2.0,6.26
7.004340382678754,2258,1.0,6.26
6.842480975485302,3246,1.0,6.26
6.866953873948422,3246,2.0,6.26
6.746502398604436,1665,1.0,6.26
6.6396944010707095,3246,1.0,6.26
6.7165709218354746,1665,1.0,6.25
6.738186375028486,3246,1.0,6.26
6.678012618296516,2258,1.0,6.26
6.33786043432204,3568,12.0,6.26
6.795914630877876,3568,12.0,6.26
6.976855103754982,1665,3.0,6.26
6.6396944010707095,2258,1.0,6.26
7.1050626862585755,3568,16.0,6.26
6.671792466807549,1665,6.0,6.26
6.642849967673301,2258,1.0,6.22
6.784097739275997,3246,1.0,6.26
6.784097739275997,3246,1.0,6.26
6.803952605763003,1665,1.0,6.25
6.851310413156379,3568,23.0,6.25
6.756877156074169,3568,13.0,6.25
6.8042630247124904,2258,1.0,6.25
6.819940682339052,3246,2.0,6.25
6.754174224926976,3568,13.0,6.25
6.784097739275997,3246,1.0,6.25
6.732907328071111,2258,1.0,6.25
6.8006598399811855,3246,6.0,6.25
6.713002863954342,3246,4.0,6.25
6.5516756723651035,3568,50.0,6.25
6.731865696292229,606,1.0,6.25
6.8256763878001765,3568,26.0,6.25
6.787802037845705,606,1.0,6.25
6.615760222912141,3568,53.0,6.25
6.803535448904516,3568,12.0,6.25
6.768064299082616,3246,1.0,6.25
6.6396944010707095,3246,1.0,6.25
6.977464503042602,2258,1.0,6.25
6.746502398604436,3246,1.0,6.25
6.758338575850413,3246,1.0,6.25
6.75306226175349,606,1.0,6.25
6.594641964851128,3568,13.0,6.25
6.764618277710562,3246,6.0,6.25
6.433612489624801,3568,52.0,6.25
6.479476533337465,1665,6.0,6.25
6.399367599470842,1665,1.0,6.25
6.664944178628392,1665,6.0,6.25
6.776345323815791,3246,1.0,6.25
6.866121260398577,3246,1.0,6.25
6.699957957938916,1665,1.0,6.25
6.788024910862222,2258,1.0,6.25
6.599272114009082,3568,726.0,6.25
6.990902442860678,2258,1.0,6.25
6.50230646010677,3568,29.0,6.25
6.778109299863523,1665,1.0,6.25
6.747127118644077,1665,1.0,6.25
5.928593750000003,487,1.0,6.25
6.995717801336234,3246,1.0,6.25
6.837466894398502,1665,1.0,6.25
6.807970052769035,3246,1.0,6.25
6.766058739063515,3246,2.0,6.25
6.151405166464035,3568,13.0,6.25
6.716931220694896,3246,2.0,6.25
6.793796723336101,3568,12.0,6.25
6.693410759857393,606,25.0,6.25
6.741377947546869,3568,12.0,6.25
6.433612489624801,2258,1.0,6.24
7.23387966804979,606,1.0,6.24
6.782513652698251,3246,1.0,6.24
6.6396944010707095,3568,45.0,6.24
5.8813883182711,487,1.0,6.24
6.745846285195047,3568,12.0,6.24
6.787802037845705,1665,1.0,6.24
6.878701322216122,2258,1.0,6.24
6.731110574089828,3568,12.0,6.24
6.762915583891821,3246,4.0,6.24
6.811127796938756,1665,2.0,6.24
6.7224429578865115,3246,2.0,6.24
6.745846285195047,1665,1.0,6.24
6.693098399837573,2258,1.0,6.24
6.841176500487634,2258,1.0,6.24
6.693098399837573,1665,1.0,6.24
6.747127118644077,606,1.0,6.24
6.783103413066484,1665,1.0,6.24
6.693410759857393,606,1.0,6.24
6.801409267964847,1665,1.0,6.24
6.784097739275997,3568,136.0,6.24
6.7602947613888205,3246,1.0,6.24
6.776345323815791,3246,1.0,6.24
6.984421508352902,606,1.0,6.24
6.8480306537727635,1665,2.0,6.24
6.787802037845705,606,1.0,6.24
6.786076120312468,1665,1.0,6.24
6.984421508352902,3246,2.0,6.24
6.999554317548745,3246,3.0,6.24
6.777226745729691,1665,6.0,6.24
6.833004447827034,3568,12.0,6.24
6.589268976057768,487,1.0,6.23
6.678012618296516,1665,1.0,6.23
6.712309478623259,3246,1.0,6.23
6.913341542225322,1665,1.0,6.23
6.925801100296232,2258,1.0,6.23
6.892138165057664,1665,2.0,6.23
6.761045235518708,3568,26.0,6.23
6.745846285195047,3568,12.0,6.23
6.732907328071111,3568,12.0,6.23
6.559551183559395,3568,39.0,6.23
6.732907328071111,3246,3.0,6.23
6.704314104494958,3568,12.0,6.23
6.399367599470842,3568,23.0,6.23
6.784097739275997,2258,1.0,6.23
6.7866154147575095,1665,1.0,6.23
6.710252944923538,1665,1.0,6.23
6.560315521346613,487,4.0,6.23
6.714040425450428,1665,2.0,6.23
6.850402762758814,3246,1.0,6.23
6.705641982190144,2258,1.0,6.23
6.786076120312468,1665,1.0,6.23
6.50230646010677,3568,13.0,6.23
6.754958723704016,3246,2.0,6.22
6.807591435998917,3568,51.0,6.22
6.8220173918747316,3568,13.0,6.22
6.925759185370621,3568,4.0,6.22
6.977464503042602,606,1.0,6.22
6.728862520909388,1665,6.0,6.22
6.673865850637205,3568,10.0,6.22
6.634101034166403,3246,3.0,6.22
6.712344125405113,3246,1.0,6.22
5.928593750000003,487,1.0,6.22
6.797967975118401,2258,1.0,6.22
5.928593750000003,487,1.0,6.22
6.802892827320463,1665,2.0,6.22
6.73834343942744,3568,52.0,6.22
5.011680672268909,2258,9.0,6.22
6.514832226036855,3568,52.0,6.21
6.881130393431532,2258,1.0,6.21
6.713748219458207,3246,1.0,6.21
6.658853509683613,3246,3.0,6.21
6.949910202932876,3246,1.0,6.21
6.730851281839305,3246,3.0,6.21
6.752020857448059,3246,1.0,6.21
6.8881942078364515,3246,9.0,6.21
6.678012618296516,2258,1.0,6.21
6.741597310620736,3246,1.0,6.21
6.8936364510452455,3246,3.0,6.21
6.8718314743622715,3246,3.0,6.21
6.801247381127925,3246,1.0,6.21
6.9846329280051425,1665,1.0,6.21
6.5490935418438845,2258,1.0,6.21
6.678012618296516,3246,1.0,6.21
6.616040675342354,3246,2.0,6.21
6.674615169184817,3568,22.0,6.21
6.713294593822759,606,40.0,6.21
6.719315308343763,1665,2.0,6.21
6.784065438177176,1665,1.0,6.21
6.732907328071111,3568,12.0,6.21
6.120722580645167,3246,1.0,6.21
6.861983450823519,2258,1.0,6.21
6.719315308343763,3246,4.0,6.21
